0.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
0.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
0.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
0.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
0.0;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998;0.29499999999999998
0.0;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15;5.6899218976436058e-15
0.0;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316;0.023030064967525316
